,Komponente,Label
456,"Kreisverband Ahrweiler, das Bündnis Remagen für Demokratie und Frieden, und BREISIG.live rufen auf, ein starkes Signal für unsere demokratischen Werte und die Vielfalt in unserer Gesellschaft zu senden. ?

Lasst uns in großer Zahl zusammenkommen, um zu zeigen, dass die Stimmen der Demokratie und Vielfalt lauter sind als je zuvor. ?

Eure Teilnahme zählt ? für eine lebendige Demokratie und eine vielfältige Gesellschaft. #Niewiederistjetzt ???

? Wo? Kurpark Bad Breisig
? Wann? 27. Januar, 11 Uhr

Wir freuen uns auf Redner*innen wie Bürgermeister Marcel Caspers, Misbah Khan MdB und Martin Diedenhofen MdB und weiteren.

Teilt diesen Aufruf, bringt Freunde mit und lasst uns ein starkes Zeichen setzen! ???

SPD Breisiger Land
Bündnis 90/ Die Grünen Ortsverband Bad Breisig
CDU Bad Breisig
BUND-Kreisgruppe Ahrweiler
Bündnis Remagen für Frieden und Demokratie
Misbah Khan
Martin Diedenhofen
	Aufruf zur Kundgebung: Neuwied für Demokratie und Toleranz!

Das Neuwieder Bündnis für Demokratie und Toleranz ruft erneut zu",/Nicht-argumentativer Text
457,"Wir wurden in den letzten Tagen mehrmals gefragt, wie man gepostete Veranstaltungen wiederfinden kann. Es gibt 2 Möglichkeiten. Zu Einem kann man in das Suchfeld der Seite (erreichbar unter den 3 Pünktchen) Hashtag (#) und gleich ohne Leerfeld den Ortsnamen eingeben, dann werden alle bisher für diesen Namen geposteten Events angezeigt, im Idealfall mit dem Neusten ganz oben. Die zweite Möglichkeit:  in unserem Kalender (s. fixierte Seitenbeschreibung) den Ort aufrufen. Alle Einträge enthalten den zuführenden Link!
",/Nicht-argumentativer Text
458,"Danke, danke, danke für eure Einsätze, Leistung und Arbeit, Hupe wüsste nicht mehr weiter, wenn es euch nicht geben würde. LIEBE ??",/Nicht-argumentativer Text
459,"Morgen Nazis in Dresden stoppen! - Anreise aus Leipzig

Kommt am morgigen Sonntag, dem 11.02. zahlreich mit uns nach Dresden und lasst uns den alljährlichen Neonaziaufmarsch zum Desaster machen!

Leipzig Hbf Gleis 21 | 09:45 Uhr

Dresden Bhf Mitte | 12:00 Uhr

Wir treffen uns um 09:45 im Hauptbahnhof am Gleis 21 und fahren um 10 Uhr mit dem RE gemeinsam zum Bahnhof Dresden Mitte. Dort beginnt um 12:00 Uhr unsere Demonstration. Es wird kostenlose Solitickets geben! Seid hierfür am besten rechtzeitig am Gleis.

Beachtet diese Nummern!
Ermittlungsausschuss:
0351 89960456
Awareness: 0152 10725369
Sanis: 0152 10736423

Sichere Infos über den Ablauf und das Geschehen auf der Straße ",/Nicht-argumentativer Text
460,"Wie sind das rechte Geheimtreffen von Potsdam, die Demonstrationen dagegen und ein mögliches AFD-Verbot einzuschätzen? Wir haben den Historiker Andreas Wirsching vom Institut für Zeitgeschichte gefragt.
",/Nicht-argumentativer Text
461,"Wir vom Bündnis für Demokratie Rheingau gehen den nächsten Schritt: Wir gründen einen Verein und werden weiter machen - für unsere Demokratie und Vielfalt und gegen Rechtsextremismus!

Wir sind motiviert, aufgeregt und gespannt! Bleibt auch ihr dran!

#vereinsgründung #spreadtheword #vielfalt #demokratie #rheingau #gemeinsamstark #rheingauliebe #wirsindviele #wirsindmehr #demokratieleben #demokratieverteidigen",/Nicht-argumentativer Text
462,"In Bayern kann man AfD-Landtagsabgeordnete erleben, die - weil sie grade auf dem Landesparteitag sind - sich in einer Disko mit Vertretern der Identitären treffen und gemeinsam ""Ausländer raus"" grölen, als Gruppe von ca. 20 Leuten. Die Tagesschau brachte um 20 Uhr dazu ein Video. Der Staatsschutz ermittelt.

https://www.br.de/nachrichten/bayern/rechte-parolen-nach-afd-parteitag-staatsschutz-ermittelt,U1WC9VU",/Nicht-argumentativer Text
463,"@hor_saar 
@irbis.saar 
@jw.saar 
@jusossaar 
@juzunited 
Katholische Arbeitnehmerbewegung Zeitlarn 
@khgsaarbruecken 
@kgz.saar 
Letzte Generation  
@linkelisteuds  
Naturschutzbund  Saarland e. V. - NABU und NAJU 
@naturfreunde.saarland 
Netzwerk Entwicklungspolitik im Saarland e.V. 
Omas Gegen Rechts Saarland 
Pfadfinder Saarbrücken Stamm Römer
@piratensaarland  
@popratsaarland 
@rsppfadfinden 
Saarland for Future  
Scientists for Future Saarland 
Schule ohne Rassismus - Schule mit Courage Bundeskoordination 
Stadtteilverein Malstatt
Students for Future Saar 
Studierendenwerk Saarland 
Volt Saarland  
@vcpgausaar 
@vvnbdasaar 
@weltraumsaarbruecken 
Weltveränderer e.V.  
",/Nicht-argumentativer Text
464,"Amtes für Verfassungsschutz in Thüringen Stephan J. Kramer, Kulturwissenschaftler Dr. Alexander Leistner und vielen weiteren. 

Programm:
? https://ea-sachsen.de/wp-content/uploads/2024/02/flyer-poster-demokratie-End.b.pdf 

Evangelische Akademie zu Berlin
Evangelische Akademie Thüringen
Evangelische Akademien in Deutschland e.V. - EAD
Evangelische Akademie Sachsen-Anhalt

#niewiederistjetzt 
#wirsindmehr 
#aufstehengegenrassismus 
#aufstehengegenrechts 
#gegenrechts
	
	? #Penig #Markt 
? 22.02.24
? 18Uhr

#mittelsachsen
#niewiederistjetzt 
#wirsindmehr",/Nicht-argumentativer Text
465,"AUDIO AND SUBTITLES (change in settings) in DUTCH, ENGLISH, FRENCH, GERMAN, HEBREW (only subs), ITALIAN, PORTUGUESE and SPANISH. Turn on your sound!How can y...
",/Nicht-argumentativer Text
466,"Bernd.. Björn.. Adolf.. egal.. Dem Nazi und seinen Gesinnungsgenossen geht die Flatter.. die #DavonFlatter ???? #jetzterstrecht #NoAfD Demos???
#niewiederistjetzt #wirsinddiebrandmauer #ekelhAfD #herzgegenrechts ??
",/Nicht-argumentativer Text
467,"Das Bündnis gegen Rechtsextremismus Wolfenbüttel lädt am 3. Februar 2024, ab 11.30 Uhr, zu einer Kundgebung unter dem Motto ?Wolfenbüttel für Demokratie und Vielfalt? auf den Schlossplatz ein. Im Anschluss an die Redebeiträge ist ein Demonstrationszug durch die Stadt geplant. #niewiederistjetzt #demokratie #vielfalt #landkreiswolfenbüttel #wolfenbüttel Wolfenbüttel.de
",/Nicht-argumentativer Text
468,"Der Arbeitskreis Flüchtlingshilfe lädt herzlich zu einer Kundgebung für Demokratie auf den Feuchtwanger Marktplatz ein.
#BibliothekenUndDemokratie #internationalewochengegenrassismus #internationalewochengegenrassismus2024 #stadtbuechereifeuchtwangen #demokratie #niewieder #niewiederistjetzt #gemeinsamgegenrechts #vielfalt #demo #demokratie #gegenrechts #feuchtwangen #lautgegennazis #keinbockaufnazis #wirsindmehr
",/Nicht-argumentativer Text
469,"#WirSindMehr #DemokratieSchützen #NoAfD
	
	?Nie wieder ist jetzt!? - Demonstration gegen Antisemitismus, Fremdenfeindlichkeit, Hass und Rassismus, Berlin, Sonntag, 10. Dezember 2023 #NieWiederIstJetzt",/Nicht-argumentativer Text
470,"Tanzsaal in eine Kirche verwandelt. Der Raum wurde für Gottesdienste genutzt, für Trauerfeiern und Andachten. In den Nachkriegsjahren auch zu Beratungen über Hilfen für Flüchtlinge. Maria schreibt, dass es für die Kinder immer ein total heimeliger Glaubensort war. Irgendwann kamen dann ihr Papa, Georg Scheidel, und Pfarrer Rinnert aus Russland zurück.?

?Aus Russland? Was haben die denn da gemacht?? unterbricht mich Phil.
?Die waren da in Kriegsgefangenschaft. Keine Ahnung, wie lange.?
?Echt übel.?
?Das ist es. Georg und Pfarrer Rinnert kamen also zurück und haben gemeinsam überlegt, eine richtige Kirche zu bauen. Dafür haben die Pfeifers sogar ihr Grundstück gespendet, so dass in den Jahren 1974 bis 75 die Kirche St. Michael gebaut werden konnte.?

?Moment.?

Mittlerweile steht Phil neben dem Schreibtisch und ist ganz gefesselt von Marias Geschichte.
?St. Michael in Potzbach?? fragt er. ?Ist das nicht die Kirche, die ihr am Sonntag aufgeben werdet??
?Ja. Genau die Kirche ist das.?
?Mensch. Da ist Maria bestimmt total wütend auf euch.?
?Nee. Ist sie nicht.?
?Ist sie nicht??

?Maria schreibt, dass sie bewegt ist. Bestimmt auch traurig. Aber vor allem ist sie dankbar für die schöne und spannende Zeit, die sie als Kind in Potzbach hatte. Dass die Geschichte der Potzbacher",/Nicht-argumentativer Text
471,"Weitere Informationen folgen. 

	
	
	Aufstehen gegen rechts
	
	
	
	
	
	
	
	#gemeinsamgegenrechts
#niewiederistjetzt
#dsbn0302",/Nicht-argumentativer Text
472,"Die Digitale Menschenkette für Toleranz und gegen Rechts wird wiederbelebt. 
 
Oberschwaben ist BUNT feiert den Aktionstag das 10-jährige Jubiläum der ersten, weltweiten, digitalen Menschenkette ?für Toleranz und gegen Rechts?.
Die bundesweite, digitale Menschenkette wird an diesem Tag, bis zu den Kommunalwahlen in Baden-Württemberg und der Europawahl, erneut gestartet.

Aktionen:
- Fotostand für die Digitale Menschenkette
- Sonderpostamt mit Sonderstempel ?Digitale Menschenkette?
- Aktionsbühne mit Musik- und Redebeiträgen
- Essens- und Getränkestand
 
Weitere Informationen unter: www.oberschwabenistbunt.de/Bilder-2024/:=:https://oberschwabenistbunt.de/Bilder-2024/",/Nicht-argumentativer Text
473,"gegangen. In Hannover, in Wunstorf? Und plötzlich war sie da ? die Idee, dass auch in ihrer Stadt ein Zeichen gesetzt werden muss. 
Völliges Neuland für die beiden Frauen. Aber davon lassen sie sich nicht abschrecken. Innerhalb weniger Tage haben sie sich durch Vereine und Institutionen in Rehburg-Loccum telefoniert, viele Unterstützer und solche gefunden, die gerne einen kurzen Redebeitrag beisteuern wollen. Vom Stadtbürgermeister bis zur jungen Frau mit Migrationshintergrund. 
Und jetzt kommt ihr: Teilt diesen Beitrag ? damit niemand sagen kann, er/sie habe nichts davon gewusst. Und kommt zahlreich und gut gelaunt am 3. März auf Loccums Marktplatz ? damit auch in unserer Stadt deutlich wird, wofür die große Mehrheit unserer Gesellschaft bereit ist einzutreten! 

Wir recken den Daumen ganz hoch für Engagement und Einsatz von Nicole und Cynthia!!!

#rehburgloccumerregenbogen #rehburgloccum #regenbogen #mittelweser #steinhudermeer #nienburg #niewiederistjetzt #demokratie #vielfalt #lichtergegendunkelheit #demokratieverteidigen #wirsinddiebrandmauer",/Nicht-argumentativer Text
474,"https://www.facebook.com/internationale.solidaritaet.muenster/videos/1199207616865051/

Keinen Frieden mit der AfD! Rassistischer Hetze entgegentreten ? gegen den Neujahrsempfang der AfD in Münster!
https://keinenmeter.noblogs.org/

Pfeifkonzert in MünsterTausende protestieren gegen AfD-Empfang
http://www.n-tv.de/politik/Tausende-protestieren-gegen-AfD-Empfang-article19697743.html:=:https://www.n-tv.de/politik/Tausende-protestieren-gegen-AfD-Empfang-article19697743.html
	
	
	Seit Wochen halten die Proteste gegen rechts und die AfD an. Allein auf drei großen Demonstrationen in Berlin, Freiburg und Augsburg waren mindestens 200.000 Menschen. Was sie antreibt.In ganz Deut?
",/Nicht-argumentativer Text
475,"	Keinen Meter der AfD ? Protest gegen den Neujahrsempfang der #NoAfD am 16.2. in #Münster! - Hier der Aufruf des Bündnisses ""Keinen Meter den Nazis"":
https://keinenmeter.noblogs.org/post/2024/02/01/keinen-meter-der-afd-protest-gegen-den-neujahrsempfang-der-afd-am-16-2-in-muenster/

#AufstehenGegenRechts #fckafd #AfDsindFaschisten #wirsindmehr 
#DeutschlandStehtAuf #LAUTgegenRechts #NieWieder #Niewiederistjetzt #noNazis #AfDVerbotJETZT!  #ms1602
",/Nicht-argumentativer Text
476,"ein starkes Zeichen für die Werte unserer Demokratie zu setzen und für eine gerechte und offene Gesellschaft einzutreten. 
Denn in einer Zeit, in der demokratische Grundprinzipien in Frage gestellt werden, ist es umso wichtiger, dass wir uns aktiv für unsere Rechte und Freiheiten einsetzen. 
Der ""Marsch für die Demokratie"" bietet die Möglichkeit, diese Stimmen zu vereinen und gemeinsam für eine gerechte Gesellschaft einzustehen.

Darum lassen Sie uns ein starkes Zeichen für die Demokratie setzen. Gemeinsam können wir einen Unterschied machen!

#ostbevern #demokratie #kjwo #gegenrechts #gemeinsam #niewiederistjetzt
",/Nicht-argumentativer Text
477,"zakk ist ein soziokulturelles Zentrum in Düsseldorf mit einem vielfältigen und ambitionierten Kulturprogramm. Das Programm setzt sich zusammen aus den Schwerpunkten Wort & Bühne (Literatur, Kabarett), Musik, Interkultur, Projekte, Politik & Gesellschaft und Discos.
	Am 28.1. ist die Zweite und daher *noch wichtigere* Demonstration #gegenrechts in Bad Tölz. Lasst uns ein starkes Zeichen setzen und beweisen, dass wir für unsere demokratischen Überzeugungen nicht nur einmal, sondern immer wieder auf die Straße gehen!
",/Nicht-argumentativer Text
478,"?Auch Rehburg-Loccum ist bunt
? und das wollen wir zeigen ? mit einer Kundgebung für bunte Vielfalt am Sonntag, 3. März, ab 15 Uhr auf Loccums Marktplatz. Macht mit, ein Zeichen zu setzen für Demokratie, Menschenwürde und eine Gesellschaft, in der niemand ausgegrenzt wird! 
Diese Botschaft muss überall hingetragen werden. Das jedenfalls meinen Nicole Kreft und Cynthia Lohmeyer ? und sind seit Beginn dieser Bewegung für unsere Demokratie viele Male auf die Straßen",/Nicht-argumentativer Text
479,"Aschersleben bleibt bunt #2

Einstehen für ein 
demokratisches
Miteinander

Wann:  03.03.2024 - 14Uhr
Wo: Aschersleben, Am Johannisturm

#tdgr #wirsindmehr
	
	
	""Guter Wille"" von Badesalz
",/Nicht-argumentativer Text
480,Auf und rund um den Windeckplatz haben am Samstagmittag mehr als 500 Menschen unter dem Motto #niewiederistjetzt gegen rechts demonstriert.,/Nicht-argumentativer Text
481,"?WIR FREUEN UNS AUF SIE!

#wegebegleitenwir
#netzwerkfürmenschen
#gegenrassismus
#niewiederistjetzt
#arbeitsmigration
#arbeitderzukunft
#pflegederzukunft
#augustenstift
#sozius",/Nicht-argumentativer Text
482,"Hunderttausende Menschen sind in den vergangenen Wochen in ganz Deutschland gegen Rechtsextremismus und die AfD auf die Straße gegangen. Die Partei bemüht sich, den Protest nun kleinzureden.
",/Nicht-argumentativer Text
483,"Bürgertreff am Dienstag, 30.01.2024 um 19:33 Uhr auf dem Markt in Wickede (Ruhr).
33 Minuten für unsere Demokratie und Freiheit.

Seid dabei!

Gemeinsam für unsere Demokratie. Gemeinsam in unserer Vielfalt.

#NieWiederIstJetzt
	
	Werdohl steht auf für die Demokratie. Rund 300 Menschen kamen am Samstag Vormittag zur Demonstration für die Demokratie auf den Brüninghausplatz in Werdohl.
8 Rednerinnen und Redner riefen den Teilnehmerinnen und Teilnehmern nochmals in Erinnerung, wie wichtig die Demokratie für die Menschen ist und dass die Demokratie kein Selbstverständnis ist. Man muss für die kämpfen.
Die Werdohler SPD war mir rund 20 Leuten vor Ort. 
 #niewiederistjetzt
",/Nicht-argumentativer Text
484,".
.
.
.
.
.
.
.
.
.
.
.
.
.
#WettenbergBleibtBunt 
#Wettenberg
#Krofdorf 
#Gleiberg
#Wissmar 
#Launsbach 
#Gießen 
#mittelhessen
#hessen
#gegenrechts 
#gegenrechtsextremismus 
#allezusammengegendenfaschismus
#gemeinde
#niewieder 
#niewiederistjetzt 
#bellaciao",/Nicht-argumentativer Text
485,"Postet Eure Demofotos aus Baden-Württemberg unten in die Kommentare! Wir freuen uns auf viele Demofotos. ??????????

Weitere #Veranstaltungen gegen #Rechtsextremismus in Baden-Württemberg an diesem Wochende.

? Alle Aufrufe zu den #Kundgebungen und #Demonstrationen zum teilen und teilnehmen. ??

? Samstag, den 03. Februar: 

- 10:30 - 12:00 Uhr ""Tuttlingen bleibt bunt"", #Tuttlingen, Stadtgarten. 
- 11:00 - 14:00 Uhr ""Abschirmen gegen Rechts"", #Lörrach-Brombach, FABRIC-Areal.
- 11:00 - 14:00 Uhr ""Wiesloch gegen Rechts - Für Demokratie"", #Wiesloch, Adenauerplatz.
- 11:00 - 13:00 Uhr ""Wir sind die Brandmauer Freiburg - Gegen Rechtsextremismus"", #Freiburg, Platz der alten Synagoge.
- 11:00 - 15:00 Uhr, ""Demonstration für Toleranz, Respekt und Vielfalt"", #Lahr, Rathausplatz.
- 14:00 - 18:00 Uhr, ""Vielfalt kennt keine Alternative"", #Murrhardt, am Marktplatz.
- 14:00 - 16:00 Uhr, ""Demonstration für Demokratie und Menschenrechte"", #Wangen im #Allgäu, Marktplatz.
- 14:00 - 16:00 Uhr, ""Rheinfelden für Demokratie"", #Rheinfelden, Christuskirche.
- 14:00 - 16:00 Uhr, ""Ditzingen bleibt bunt"", #Ditzingen, Am Laien.
",/Nicht-argumentativer Text
486,"MEHR zu Höcke gibt es in diesem höchst hörenswerten Interview mit einem, der damals Schüler des Junglehrers Höcke war und darüber ein Buch geschrieben hat:
[https://www.p-stadtkultur.de/bjoern-hoecke-war-mein-geschichtslehrer/#google_vignette:=:https://www.p-stadtkultur.de/bjoern-hoecke-war-mein-geschichtslehrer/](https://www.p-stadtkultur.de/bjoern-hoecke-war-mein-ges",/Nicht-argumentativer Text
487,"Der Harz erwacht nun auch! Keine Frage  #wirsindmehr
",/Nicht-argumentativer Text
488,"Menschen und die Demokratie darstellt. 

Die Grundgedanken des Fairen Handels beruhen auf ?Gerechtigkeit, Verständigung, Respekt und der Wahrung der Rechte und Würde aller Menschen weltweit. 

Als Teil des Bündnisses Hand in Hand rufen deshalb auch wir dazu auf, diesen Samstag gemeinsam auf die Straße zu gehen und laut und deutlich ein Zeichen gegen aktuelle autokratische Entwicklungen, gegen Faschismus, Hass, Rassismus, Antisemitismus und gegen jegliche Form der Diskriminierung und Ausgrenzung zu setzen; für eine klare und ausnahmslose Brandmauer gegen die AfD!

#wirsinddiebrandmauer #wirsindmehr #demo #handinhand",/Nicht-argumentativer Text
489,"Fremdenfeindlichkeit. Als ZdK rufen wir dazu auf, am Sonntag für eben diese Werte öffentlich einzustehen.

Die Demonstration beginnt um 13 Uhr am Großen Stern im Berliner Tiergarten. Ab 14 Uhr findet die Kundgebung am Brandenburger Tor statt, bei der unter anderem der israelische Botschafter Ron Prosor, der Regierende Bürgermeister von Berlin, Kai Wegner und der Präsident des Zentralrats der Juden in Deutschland, Dr. Josef Schuster, sprechen werden.

#niewiederistjetzt #demonstration #antisemitismus #fremdenfeindlichkeit #rassismus #respekt #frieden #kirche #katholisch #zdk",/Nicht-argumentativer Text
490,"Das Flüchtlingsdrama ?Green Border? traf wenige Woche vor den Parlamentswahlen im Oktober 2023 einen Nerv der Gesellschaft, die den nationalpopulistischen Kurs der PiS-Regierung nicht weiter mittragen wollte.
",/Nicht-argumentativer Text
491,"Liebe Delbrücker, es hat sich ein Aktionsbündnis zusammengefunden, um dem Rechtsextremismus entgegenzutreten und zu zeigen, dass dafür in unserer Stadt kein Platz ist. Das ?Bündnis Delbrück bleibt bunt - Für Vielfalt und Toleranz"" wird am Freitag, 26. Januar, um 17 Uhr eine Kundgebung am Alten Markt in Delbrück durchführen. Nach einer Begrüßung und Bekanntgabe der Regeln planen die Organisatoren die Lange Straße entlangzugehen, um anschließend wieder am Alten Markt die Kundgebung mit einer kleinen musikalischen Einlage zu beenden. 

Alle, nicht nur Delbrücker, sind recht herzlich eingeladen teilzunehmen und diesen Beitrag reichlich zu teilen.
",/Nicht-argumentativer Text
